Recv_Pkts,Name,Recv_Bytes,Sent_Bytes,Sent_Pkts,Time
175839,BD-1-4,263759269,265707699,177138,06/09/18 10:03:21
159505,BD-1-5,239258549,214349231,142899,06/09/18 10:03:21
151986,BD-1-6,227980351,231471261,154314,06/09/18 10:03:21
181613,BD-2-4,272420748,242008008,161338,06/09/18 10:03:21
167309,BD-2-6,250964630,262430907,174953,06/09/18 10:03:21
150010,BD-3-5,225015396,252657838,168438,06/09/18 10:03:21
168991,BD-3-6,253486844,265487534,176991,06/09/18 10:03:21
156767,BD-4-6,235151440,218342663,145561,06/09/18 10:03:21
143603,BD-5-6,215405267,217012425,144674,06/09/18 10:03:21
148430,BD-1-2,222645636,257538887,171692,06/09/18 10:03:26
149528,BD-1-3,224293045,255368558,170245,06/09/18 10:03:26
162281,BD-1-4,243422482,241489797,160993,06/09/18 10:03:26
165541,BD-1-5,248312495,236160058,157440,06/09/18 10:03:26
150176,BD-1-6,225264154,243594175,162396,06/09/18 10:03:26
175635,BD-2-4,263452915,258459130,172306,06/09/18 10:03:26
165664,BD-2-6,248496114,240471145,160314,06/09/18 10:03:26
166379,BD-3-5,249569106,224617388,149744,06/09/18 10:03:26
173597,BD-3-6,260395714,218018127,145345,06/09/18 10:03:26
153656,BD-4-6,230484326,267471732,178314,06/09/18 10:03:26
175445,BD-5-6,263168899,242234573,161489,06/09/18 10:03:26
176334,BD-1-2,264501173,252451809,168301,06/09/18 10:03:31
165318,BD-1-3,247977207,258220810,172147,06/09/18 10:03:31
175098,BD-1-4,262648051,253857378,169238,06/09/18 10:03:31
148621,BD-1-5,222932757,211057132,140704,06/09/18 10:03:31
170860,BD-1-6,256290811,258512726,172341,06/09/18 10:03:31
168555,BD-2-4,252833325,236058082,157372,06/09/18 10:03:31
178574,BD-2-6,267862122,229093558,152729,06/09/18 10:03:31
175752,BD-3-5,263629112,217387460,144924,06/09/18 10:03:31
159462,BD-3-6,239193125,218308951,145539,06/09/18 10:03:31
162134,BD-4-6,243201487,217229194,144819,06/09/18 10:03:31
180069,BD-5-6,270104865,258613065,172408,06/09/18 10:03:31
159768,BD-1-2,239653420,228431861,152287,06/09/18 10:03:36
141234,BD-1-3,211851089,225790781,150527,06/09/18 10:03:36
145002,BD-1-4,217504130,256202362,170801,06/09/18 10:03:36
180620,BD-1-5,270931362,261429591,174286,06/09/18 10:03:36
179167,BD-1-6,268751559,248616369,165744,06/09/18 10:03:36
161502,BD-2-4,242254432,217519553,145013,06/09/18 10:03:37
170837,BD-2-6,256256765,215390336,143593,06/09/18 10:03:37
146716,BD-3-5,220074072,217051201,144700,06/09/18 10:03:37
169436,BD-3-6,254155485,223371757,148914,06/09/18 10:03:37
145932,BD-4-6,218899272,217397990,144931,06/09/18 10:03:37
162635,BD-5-6,243953009,242943536,161962,06/09/18 10:03:37
150759,BD-1-2,226139629,231136759,154091,06/09/18 10:03:41
160651,BD-1-3,240976874,246176981,164117,06/09/18 10:03:42
161830,BD-1-4,242745756,229884781,153256,06/09/18 10:03:42
170471,BD-1-5,255706796,229335329,152890,06/09/18 10:03:42
157003,BD-1-6,235505592,238666776,159111,06/09/18 10:03:42
139852,BD-2-4,209779457,254231387,169487,06/09/18 10:03:42
149017,BD-2-6,223526273,259143480,172762,06/09/18 10:03:42
140356,BD-3-5,210534594,257266819,171511,06/09/18 10:03:42
181568,BD-3-6,272352029,230770406,153846,06/09/18 10:03:42
163145,BD-4-6,244717817,246647175,164431,06/09/18 10:03:42
168924,BD-5-6,253386554,248195913,165463,06/09/18 10:03:42
160972,BD-1-2,241459351,256166906,170777,06/09/18 10:03:47
152251,BD-1-3,228377125,233190354,155460,06/09/18 10:03:47
159593,BD-1-4,239389924,262017904,174678,06/09/18 10:03:47
162048,BD-1-5,243072687,246815256,164543,06/09/18 10:03:47
149086,BD-1-6,223629534,220810451,147206,06/09/18 10:03:47
142998,BD-2-4,214497302,246915230,164610,06/09/18 10:03:47
153781,BD-2-6,230671611,230559259,153706,06/09/18 10:03:47
154068,BD-3-5,231102580,268001597,178667,06/09/18 10:03:47
168071,BD-3-6,252106693,211704616,141136,06/09/18 10:03:47
160463,BD-4-6,240695829,214816588,143211,06/09/18 10:03:47
165597,BD-5-6,248396612,247235765,164823,06/09/18 10:03:47
169517,BD-1-2,254275755,260969868,173979,06/09/18 10:03:52
161126,BD-1-3,241689879,215858680,143905,06/09/18 10:03:52
169833,BD-1-4,254750876,212512639,141675,06/09/18 10:03:52
160321,BD-1-5,240481844,214571505,143047,06/09/18 10:03:52
170328,BD-1-6,255492927,263144911,175429,06/09/18 10:03:52
141726,BD-2-4,212589824,260266525,173511,06/09/18 10:03:52
142692,BD-2-6,214039460,244316883,162877,06/09/18 10:03:52
153190,BD-3-5,229785591,255413540,170275,06/09/18 10:03:52
170041,BD-3-6,255061977,221346465,147564,06/09/18 10:03:52
147714,BD-4-6,221571148,262776021,175184,06/09/18 10:03:52
150844,BD-5-6,226266028,252410860,168273,06/09/18 10:03:52
150864,BD-1-2,226296536,238774924,159183,06/09/18 10:03:57
172764,BD-1-3,259146441,223029221,148686,06/09/18 10:03:57
148747,BD-1-4,223121540,228340881,152227,06/09/18 10:03:57
162857,BD-1-5,244286023,250771879,167181,06/09/18 10:03:57
181261,BD-1-6,271892156,240495421,160330,06/09/18 10:03:57
175668,BD-2-4,263503108,261701209,174467,06/09/18 10:03:57
174880,BD-2-6,262321104,253453697,168969,06/09/18 10:03:57
166421,BD-3-5,249632387,252727642,168485,06/09/18 10:03:57
157742,BD-3-6,236614042,244170928,162780,06/09/18 10:03:57
175030,BD-4-6,262546292,266843225,177895,06/09/18 10:03:57
151315,BD-5-6,226973520,267611364,178407,06/09/18 10:03:57
146546,BD-1-2,219819575,266334257,177556,06/09/18 10:04:02
156878,BD-1-3,235318127,219164233,146109,06/09/18 10:04:02
168653,BD-1-4,252979722,227779886,151853,06/09/18 10:04:02
161433,BD-1-5,242150597,242505598,161670,06/09/18 10:04:02
176861,BD-1-6,265292373,269736988,179824,06/09/18 10:04:02
146392,BD-2-4,219588406,219237885,146158,06/09/18 10:04:02
169944,BD-2-6,254916810,228445265,152296,06/09/18 10:04:02
144604,BD-3-5,216907074,223602985,149068,06/09/18 10:04:02
145716,BD-3-6,218574640,259829789,173219,06/09/18 10:04:02
146836,BD-4-6,220254533,234266538,156177,06/09/18 10:04:02
171817,BD-5-6,257726835,225989188,150659,06/09/18 10:04:02
169047,BD-1-2,253571530,228327203,152218,06/09/18 10:04:07
141687,BD-1-3,212531995,226280034,150853,06/09/18 10:04:07
167185,BD-1-4,250777684,216663528,144442,06/09/18 10:04:07
146979,BD-1-5,220469217,226836726,151224,06/09/18 10:04:07
157315,BD-1-6,235973949,232331263,154887,06/09/18 10:04:07
147977,BD-2-4,221965957,212327677,141551,06/09/18 10:04:07
171566,BD-2-6,257349857,214369570,142913,06/09/18 10:04:07
143994,BD-3-5,215991560,230102186,153401,06/09/18 10:04:07
176380,BD-3-6,264570498,265938584,177292,06/09/18 10:04:07
170287,BD-4-6,255431723,253830117,169220,06/09/18 10:04:07
180308,BD-5-6,270462407,216140795,144093,06/09/18 10:04:07
162506,BD-1-2,243760031,265960910,177307,06/09/18 10:04:12
169944,BD-1-3,254916531,227172778,151448,06/09/18 10:04:12
167770,BD-1-4,251655585,272245493,181496,06/09/18 10:04:12
165831,BD-1-5,248747902,264307501,176205,06/09/18 10:04:12
164457,BD-1-6,246685700,236194968,157463,06/09/18 10:04:12
181235,BD-2-4,271852806,258798678,172532,06/09/18 10:04:12
170856,BD-2-6,256284669,252191707,168127,06/09/18 10:04:12
147552,BD-3-5,221328072,267056242,178037,06/09/18 10:04:12
172657,BD-3-6,258985908,231866300,154577,06/09/18 10:04:12
163815,BD-4-6,245723214,233404151,155602,06/09/18 10:04:12
147605,BD-5-6,221407755,256264087,170842,06/09/18 10:04:12
140161,BD-1-2,210242049,222750460,148500,06/09/18 10:04:17
171115,BD-1-3,256673899,233006082,155337,06/09/18 10:04:17
178734,BD-1-4,268101572,237789452,158526,06/09/18 10:04:17
146280,BD-1-5,219420540,267599005,178399,06/09/18 10:04:17
168342,BD-1-6,252513003,238534656,159023,06/09/18 10:04:17
167058,BD-2-4,250587139,212288547,141525,06/09/18 10:04:17
165512,BD-2-6,248269216,266302298,177534,06/09/18 10:04:17
153276,BD-3-5,229914594,222799975,148533,06/09/18 10:04:17
156454,BD-3-6,234682142,268734058,179156,06/09/18 10:04:17
140680,BD-4-6,211020945,269505945,179670,06/09/18 10:04:17
142699,BD-5-6,214049978,248545294,165696,06/09/18 10:04:17
147906,BD-1-2,221859380,255944534,170629,06/09/18 10:04:22
157988,BD-1-3,236982496,212139527,141426,06/09/18 10:04:22
150057,BD-1-4,225086348,234581453,156387,06/09/18 10:04:22
161453,BD-1-5,242180463,257503750,171669,06/09/18 10:04:22
172874,BD-1-6,259311079,259775669,173183,06/09/18 10:04:22
167311,BD-2-4,250967205,215009828,143339,06/09/18 10:04:22
160369,BD-2-6,240554950,253733838,169155,06/09/18 10:04:22
178655,BD-3-5,267983501,250196196,166797,06/09/18 10:04:22
166985,BD-3-6,250477535,225596168,150397,06/09/18 10:04:22
143134,BD-4-6,214701386,237153997,158102,06/09/18 10:04:22
177739,BD-5-6,266609171,267238413,178158,06/09/18 10:04:22
140779,BD-1-2,211169138,241292559,160861,06/09/18 10:04:27
146857,BD-1-3,220285799,260202329,173468,06/09/18 10:04:27
148212,BD-1-4,222318304,261019813,174013,06/09/18 10:04:27
169603,BD-1-5,254405889,234443207,156295,06/09/18 10:04:27
178672,BD-1-6,268008575,234651042,156434,06/09/18 10:04:27
170453,BD-2-4,255680575,264192292,176128,06/09/18 10:04:27
150198,BD-2-6,225297812,253098955,168732,06/09/18 10:04:27
144286,BD-3-5,216430377,216816453,144544,06/09/18 10:04:27
144396,BD-3-6,216594678,212209909,141473,06/09/18 10:04:27
149772,BD-4-6,224659288,244645226,163096,06/09/18 10:04:27
164309,BD-5-6,246464730,221259862,147506,06/09/18 10:04:27
178123,BD-1-2,267184688,210713387,140475,06/09/18 10:04:32
160022,BD-1-3,240034004,263902262,175934,06/09/18 10:04:32
169577,BD-1-4,254366635,255730803,170487,06/09/18 10:04:32
159502,BD-1-5,239254355,271336579,180891,06/09/18 10:04:32
157711,BD-1-6,236567227,220432273,146954,06/09/18 10:04:32
145970,BD-2-4,218955895,212443856,141629,06/09/18 10:04:32
149836,BD-2-6,224755331,223271363,148847,06/09/18 10:04:32
159632,BD-3-5,239448083,268899342,179266,06/09/18 10:04:32
153547,BD-3-6,230320893,224243837,149495,06/09/18 10:04:32
178162,BD-4-6,267243815,244474142,162982,06/09/18 10:04:32
176477,BD-5-6,264716260,236933163,157955,06/09/18 10:04:32
177386,BD-1-2,266079220,220362088,146908,06/09/18 10:04:37
156273,BD-1-3,234410723,269935745,179957,06/09/18 10:04:37
156962,BD-1-4,235443006,214565814,143043,06/09/18 10:04:37
180082,BD-1-5,270123320,247778405,165185,06/09/18 10:04:37
140692,BD-1-6,211038815,243886663,162591,06/09/18 10:04:37
152265,BD-2-4,228397610,262051365,174700,06/09/18 10:04:37
159138,BD-2-6,238707838,269799829,179866,06/09/18 10:04:37
147043,BD-3-5,220565459,216935366,144623,06/09/18 10:04:37
159786,BD-3-6,239679168,242713844,161809,06/09/18 10:04:37
157549,BD-4-6,236324760,236438933,157625,06/09/18 10:04:37
146157,BD-5-6,219236199,252876579,168584,06/09/18 10:04:37
178284,BD-1-2,267427460,247059117,164706,06/09/18 10:04:42
148102,BD-1-3,222154006,217323616,144882,06/09/18 10:04:42
142800,BD-1-4,214200867,233174763,155449,06/09/18 10:04:42
146925,BD-1-5,220388439,225340058,150226,06/09/18 10:04:42
178850,BD-1-6,268276183,233585427,155723,06/09/18 10:04:42
144167,BD-2-4,216251276,243622912,162415,06/09/18 10:04:42
156241,BD-2-6,234361590,268749526,179166,06/09/18 10:04:42
158896,BD-3-5,238345318,240037496,160024,06/09/18 10:04:42
140897,BD-3-6,211346733,246961253,164640,06/09/18 10:04:42
165192,BD-4-6,247788740,255179333,170119,06/09/18 10:04:42
163751,BD-5-6,245627157,252845934,168563,06/09/18 10:04:42
170150,BD-1-2,255226018,264717956,176478,06/09/18 10:04:47
171116,BD-1-3,256675284,215609641,143739,06/09/18 10:04:47
154171,BD-1-4,231257105,251044345,167362,06/09/18 10:04:47
165432,BD-1-5,248148355,249799659,166533,06/09/18 10:04:47
143873,BD-1-6,215809703,223182161,148788,06/09/18 10:04:47
180362,BD-2-4,270543524,267939297,178626,06/09/18 10:04:47
176076,BD-2-6,264114036,250023698,166682,06/09/18 10:04:47
177821,BD-3-5,266732007,251677835,167785,06/09/18 10:04:47
173023,BD-3-6,259534695,263104342,175402,06/09/18 10:04:47
171857,BD-4-6,257786068,252722639,168481,06/09/18 10:04:47
162643,BD-5-6,243965611,245441139,163627,06/09/18 10:04:47
175954,BD-1-2,263932476,266075416,177383,06/09/18 10:04:52
168724,BD-1-3,253087067,254913243,169942,06/09/18 10:04:52
177885,BD-1-4,266828003,237126782,158084,06/09/18 10:04:52
162727,BD-1-5,244091418,233391547,155594,06/09/18 10:04:52
156138,BD-1-6,234208157,266085387,177390,06/09/18 10:04:52
162944,BD-2-4,244416486,250149801,166766,06/09/18 10:04:52
145080,BD-2-6,217620868,267286363,178190,06/09/18 10:04:52
176794,BD-3-5,265191377,210095445,140063,06/09/18 10:04:52
169967,BD-3-6,254951279,262829367,175219,06/09/18 10:04:52
145423,BD-4-6,218134880,269000243,179333,06/09/18 10:04:52
167543,BD-5-6,251314747,226733614,151155,06/09/18 10:04:52
157569,BD-1-2,236354241,265331328,176887,06/09/18 10:04:57
146232,BD-1-3,219348576,215424037,143616,06/09/18 10:04:57
175794,BD-1-4,263691359,246896678,164597,06/09/18 10:04:57
172179,BD-1-5,258269328,210263774,140175,06/09/18 10:04:57
164730,BD-1-6,247096434,256681869,171121,06/09/18 10:04:57
165151,BD-2-4,247727096,211658727,141105,06/09/18 10:04:57
151232,BD-2-6,226849290,215235963,143490,06/09/18 10:04:57
150352,BD-3-5,225529362,247963643,165309,06/09/18 10:04:57
144698,BD-3-6,217048084,221540504,147693,06/09/18 10:04:57
156976,BD-4-6,235464044,269397136,179598,06/09/18 10:04:57
157482,BD-5-6,236224135,243659533,162439,06/09/18 10:04:57
177884,BD-1-2,266826447,234082126,156054,06/09/18 10:05:02
160585,BD-1-3,240877942,258710690,172473,06/09/18 10:05:02
163792,BD-1-4,245688067,224091101,149394,06/09/18 10:05:02
168458,BD-1-5,252688235,219547792,146365,06/09/18 10:05:02
166637,BD-1-6,249955738,262424806,174949,06/09/18 10:05:02
164120,BD-2-4,246180492,212748768,141832,06/09/18 10:05:02
168780,BD-2-6,253170724,272427229,181618,06/09/18 10:05:02
151335,BD-3-5,227003425,234940434,156626,06/09/18 10:05:02
146260,BD-3-6,219391216,216863398,144575,06/09/18 10:05:02
142922,BD-4-6,214383204,264401183,176267,06/09/18 10:05:02
181413,BD-5-6,272119690,246335948,164223,06/09/18 10:05:02
148348,BD-1-2,222522575,243957700,162638,06/09/18 10:05:07
174939,BD-1-3,262409162,223330256,148886,06/09/18 10:05:07
156388,BD-1-4,234583180,254756439,169837,06/09/18 10:05:07
161090,BD-1-5,241636020,270656991,180437,06/09/18 10:05:07
142252,BD-1-6,213378711,251615789,167743,06/09/18 10:05:07
146036,BD-2-4,219054436,227476838,151651,06/09/18 10:05:07
154728,BD-2-6,232092076,237396748,158264,06/09/18 10:05:07
152462,BD-3-5,228694229,255717058,170478,06/09/18 10:05:07
141269,BD-3-6,211903618,217297163,144864,06/09/18 10:05:07
161198,BD-4-6,241798057,227143894,151429,06/09/18 10:05:07
154876,BD-5-6,232314123,256797520,171198,06/09/18 10:05:07
150431,BD-1-2,225646565,226174587,150783,06/09/18 10:05:12
162450,BD-1-3,243675423,230938165,153958,06/09/18 10:05:12
168980,BD-1-4,253470350,262890183,175260,06/09/18 10:05:12
153877,BD-1-5,230815909,265651660,177101,06/09/18 10:05:12
167463,BD-1-6,251195855,266585724,177723,06/09/18 10:05:12
173569,BD-2-4,260353540,250396086,166930,06/09/18 10:05:12
166533,BD-2-6,249799813,243404667,162269,06/09/18 10:05:12
142000,BD-3-5,213000259,237820296,158546,06/09/18 10:05:12
177708,BD-3-6,266562809,263377028,175584,06/09/18 10:05:12
141065,BD-4-6,211597901,263272383,175514,06/09/18 10:05:12
146426,BD-5-6,219640352,214530477,143020,06/09/18 10:05:12
153101,BD-1-2,229651535,222460492,148306,06/09/18 10:05:17
157119,BD-1-3,235679554,226447266,150964,06/09/18 10:05:17
171118,BD-1-4,256677658,247174510,164783,06/09/18 10:05:17
170376,BD-1-5,255564107,268516964,179011,06/09/18 10:05:17
142997,BD-1-6,214496934,253938228,169292,06/09/18 10:05:17
157374,BD-2-4,236061356,219247588,146165,06/09/18 10:05:17
149259,BD-2-6,223889578,226053593,150702,06/09/18 10:05:17
180351,BD-3-5,270526929,224493411,149662,06/09/18 10:05:17
180712,BD-3-6,271068772,252015273,168010,06/09/18 10:05:17
149466,BD-4-6,224199575,247242739,164828,06/09/18 10:05:17
147062,BD-5-6,220593690,257623186,171748,06/09/18 10:05:17
178482,BD-1-2,267724317,243919143,162612,06/09/18 10:05:22
152026,BD-1-3,228039249,253402921,168935,06/09/18 10:05:22
173724,BD-1-4,260586660,266102349,177401,06/09/18 10:05:22
163852,BD-1-5,245779267,252250119,168166,06/09/18 10:05:22
153687,BD-1-6,230531191,259141367,172760,06/09/18 10:05:22
168831,BD-2-4,253247227,269524659,179683,06/09/18 10:05:22
168189,BD-2-6,252283594,215339457,143559,06/09/18 10:05:22
166638,BD-3-5,249957124,253679683,169119,06/09/18 10:05:22
176833,BD-3-6,265249733,212586998,141724,06/09/18 10:05:22
165007,BD-4-6,247511460,236215757,157477,06/09/18 10:05:22
174080,BD-5-6,261121352,255335096,170223,06/09/18 10:05:22
142155,BD-1-2,213233845,251700763,167800,06/09/18 10:05:27
179718,BD-1-3,269577944,266295046,177530,06/09/18 10:05:27
141338,BD-1-4,212007387,261546328,174364,06/09/18 10:05:27
178494,BD-1-5,267741633,226063974,150709,06/09/18 10:05:27
171790,BD-1-6,257686330,269800189,179866,06/09/18 10:05:27
154308,BD-2-4,231462041,257434704,171623,06/09/18 10:05:27
165632,BD-2-6,248448183,266733701,177822,06/09/18 10:05:27
161762,BD-3-5,242644396,250563363,167042,06/09/18 10:05:27
140860,BD-3-6,211290741,236628665,157752,06/09/18 10:05:27
152217,BD-4-6,228326381,237775588,158517,06/09/18 10:05:27
146676,BD-5-6,220015229,254463229,169642,06/09/18 10:05:27
144393,BD-1-2,216590347,235962004,157308,06/09/18 10:05:32
177659,BD-1-3,266489043,241249152,160832,06/09/18 10:05:32
142045,BD-1-4,213067528,270158032,180105,06/09/18 10:05:32
160869,BD-1-5,241304170,234920939,156613,06/09/18 10:05:32
154384,BD-1-6,231576175,234023707,156015,06/09/18 10:05:32
176215,BD-2-4,264322693,246822670,164548,06/09/18 10:05:32
161720,BD-2-6,242580546,239754512,159836,06/09/18 10:05:32
167344,BD-3-5,251016193,237950202,158633,06/09/18 10:05:32
157584,BD-3-6,236376066,261498681,174332,06/09/18 10:05:32
161959,BD-4-6,242939819,248506328,165670,06/09/18 10:05:32
181528,BD-5-6,272292354,245713129,163808,06/09/18 10:05:32
166617,BD-1-2,249926655,236056879,157371,06/09/18 10:05:37
160899,BD-1-3,241349340,210004901,140003,06/09/18 10:05:37
142418,BD-1-4,213627662,247382407,164921,06/09/18 10:05:37
169131,BD-1-5,253697708,266060705,177373,06/09/18 10:05:37
159535,BD-1-6,239302633,225247757,150165,06/09/18 10:05:37
179955,BD-2-4,269933596,213620775,142413,06/09/18 10:05:37
169455,BD-2-6,254183626,261863739,174575,06/09/18 10:05:37
152899,BD-3-5,229349421,271495859,180997,06/09/18 10:05:37
147235,BD-3-6,220852883,235449829,156966,06/09/18 10:05:37
175751,BD-4-6,263626880,209977235,139984,06/09/18 10:05:37
149264,BD-5-6,223896434,232700534,155133,06/09/18 10:05:37
140204,BD-1-2,210306408,212267688,141511,06/09/18 10:05:42
177560,BD-1-3,266340233,254317705,169545,06/09/18 10:05:42
162996,BD-1-4,244495421,245329238,163552,06/09/18 10:05:42
144590,BD-1-5,216885280,232430520,154953,06/09/18 10:05:42
169043,BD-1-6,253565650,247177659,164785,06/09/18 10:05:42
177751,BD-2-4,266626597,225962722,150641,06/09/18 10:05:42
170864,BD-2-6,256296856,254923221,169948,06/09/18 10:05:42
178703,BD-3-5,268055127,224561059,149707,06/09/18 10:05:42
179045,BD-3-6,268567816,213393786,142262,06/09/18 10:05:42
173043,BD-4-6,259565205,267056448,178037,06/09/18 10:05:42
167686,BD-5-6,251529325,230062262,153374,06/09/18 10:05:42
171951,BD-1-2,257927933,250796194,167197,06/09/18 10:05:47
140739,BD-1-3,211109015,267616720,178411,06/09/18 10:05:47
168409,BD-1-4,252614427,253290809,168860,06/09/18 10:05:47
150515,BD-1-5,225772985,271072324,180714,06/09/18 10:05:47
163295,BD-1-6,244943935,240829393,160552,06/09/18 10:05:47
166687,BD-2-4,250030854,223478607,148985,06/09/18 10:05:47
172878,BD-2-6,259318101,243525868,162350,06/09/18 10:05:47
178748,BD-3-5,268122908,215399401,143599,06/09/18 10:05:47
141665,BD-3-6,212498328,266407621,177605,06/09/18 10:05:47
176956,BD-4-6,265434719,260921447,173947,06/09/18 10:05:47
161153,BD-5-6,241730347,261442939,174295,06/09/18 10:05:47
181596,BD-1-2,272394248,246296974,164197,06/09/18 10:05:52
170405,BD-1-3,255607733,259998760,173332,06/09/18 10:05:52
163127,BD-1-4,244691653,211981707,141321,06/09/18 10:05:52
169359,BD-1-5,254038992,238840446,159226,06/09/18 10:05:52
169484,BD-1-6,254227413,211367959,140911,06/09/18 10:05:52
171287,BD-2-4,256930883,264793342,176528,06/09/18 10:05:52
167987,BD-2-6,251981074,229639791,153093,06/09/18 10:05:52
177859,BD-3-5,266789954,213949835,142633,06/09/18 10:05:52
170113,BD-3-6,255170422,214451507,142967,06/09/18 10:05:52
169180,BD-4-6,253770777,246052874,164035,06/09/18 10:05:52
148816,BD-5-6,223224991,236481778,157654,06/09/18 10:05:52
176395,BD-1-2,264592772,245253940,163502,06/09/18 10:05:57
146487,BD-1-3,219730913,238313511,158875,06/09/18 10:05:57
140443,BD-1-4,210664613,260378238,173585,06/09/18 10:05:57
148365,BD-1-5,222548720,212623662,141749,06/09/18 10:05:57
142722,BD-1-6,214083517,223079844,148719,06/09/18 10:05:57
168516,BD-2-4,252774438,247122408,164748,06/09/18 10:05:57
178440,BD-2-6,267660627,267876603,178584,06/09/18 10:05:57
168776,BD-3-5,253164399,216027747,144018,06/09/18 10:05:57
179212,BD-3-6,268819253,231688418,154458,06/09/18 10:05:57
158907,BD-4-6,238361316,262077903,174718,06/09/18 10:05:57
150802,BD-5-6,226203249,245188119,163458,06/09/18 10:05:57
180607,BD-1-2,270911721,262124833,174749,06/09/18 10:06:02
153302,BD-1-3,229954459,220933873,147289,06/09/18 10:06:02
156803,BD-1-4,235205287,234321803,156214,06/09/18 10:06:02
169800,BD-1-5,254700633,224069048,149379,06/09/18 10:06:02
167117,BD-1-6,250675657,215328484,143552,06/09/18 10:06:02
174217,BD-2-4,261326941,215970121,143980,06/09/18 10:06:02
160604,BD-2-6,240907208,239781340,159854,06/09/18 10:06:02
157524,BD-3-5,236287068,218944527,145963,06/09/18 10:06:02
145984,BD-3-6,218977255,234719889,156479,06/09/18 10:06:02
154457,BD-4-6,231686602,211138882,140759,06/09/18 10:06:02
160446,BD-5-6,240670137,272393192,181595,06/09/18 10:06:02
165002,BD-1-2,247503397,235409983,156939,06/09/18 10:06:07
150302,BD-1-3,225453244,246705866,164470,06/09/18 10:06:07
141133,BD-1-4,211700815,236991871,157994,06/09/18 10:06:07
147851,BD-1-5,221777014,260314924,173543,06/09/18 10:06:07
174131,BD-1-6,261197376,232062787,154708,06/09/18 10:06:07
145437,BD-2-4,218156138,251429102,167619,06/09/18 10:06:07
160295,BD-2-6,240443287,265488763,176992,06/09/18 10:06:07
141177,BD-3-5,211765887,253145460,168763,06/09/18 10:06:07
160782,BD-3-6,241174406,222916579,148611,06/09/18 10:06:07
149001,BD-4-6,223502019,228327462,152218,06/09/18 10:06:07
158009,BD-5-6,237013844,258510360,172340,06/09/18 10:06:07
158510,BD-1-2,237765548,266683776,177789,06/09/18 10:06:12
158735,BD-1-3,238103921,245505132,163670,06/09/18 10:06:12
164907,BD-1-4,247360958,223225867,148817,06/09/18 10:06:12
168272,BD-1-5,252408803,270701395,180467,06/09/18 10:06:12
158232,BD-1-6,237348004,217526267,145017,06/09/18 10:06:12
141747,BD-2-4,212621186,255448926,170299,06/09/18 10:06:12
141054,BD-2-6,211581081,232402195,154934,06/09/18 10:06:12
149921,BD-3-5,224882283,258225416,172150,06/09/18 10:06:12
163398,BD-3-6,245098274,259941729,173294,06/09/18 10:06:12
176248,BD-4-6,264372578,250540328,167026,06/09/18 10:06:12
157945,BD-5-6,236918011,251929387,167952,06/09/18 10:06:12
153707,BD-1-2,230561520,216504527,144336,06/09/18 10:06:17
144029,BD-1-3,216044664,227961393,151974,06/09/18 10:06:17
157376,BD-1-4,236064672,266541524,177694,06/09/18 10:06:17
146114,BD-1-5,219172487,242943714,161962,06/09/18 10:06:17
152171,BD-1-6,228257346,226343114,150895,06/09/18 10:06:17
142658,BD-2-4,213987665,254460240,169640,06/09/18 10:06:17
150568,BD-2-6,225852708,238363075,158908,06/09/18 10:06:17
169105,BD-3-5,253658142,234687799,156458,06/09/18 10:06:17
181501,BD-3-6,272252977,243288232,162192,06/09/18 10:06:17
151811,BD-4-6,227717460,236552852,157701,06/09/18 10:06:17
168192,BD-5-6,252288053,215717986,143811,06/09/18 10:06:17
167902,BD-1-2,251854227,231986846,154657,06/09/18 10:06:22
141801,BD-1-3,212702335,229564852,153043,06/09/18 10:06:22
159224,BD-1-4,238836972,231656016,154437,06/09/18 10:06:22
160102,BD-1-5,240153680,218467936,145645,06/09/18 10:06:22
173898,BD-1-6,260847793,222322535,148215,06/09/18 10:06:22
163769,BD-2-4,245653755,221135584,147423,06/09/18 10:06:22
149304,BD-2-6,223957332,253903688,169269,06/09/18 10:06:22
163506,BD-3-5,245259505,264979123,176652,06/09/18 10:06:22
152809,BD-3-6,229213797,232414024,154942,06/09/18 10:06:22
164319,BD-4-6,246478736,260737632,173825,06/09/18 10:06:22
159239,BD-5-6,238859812,221668108,147778,06/09/18 10:06:22
169373,BD-1-2,254059780,259878139,173252,06/09/18 10:06:27
159156,BD-1-3,238734429,252859668,168573,06/09/18 10:06:27
169819,BD-1-4,254728951,233042468,155361,06/09/18 10:06:27
171298,BD-1-5,256947839,211213978,140809,06/09/18 10:06:27
155954,BD-1-6,233931375,234666974,156444,06/09/18 10:06:27
176826,BD-2-4,265239145,244331071,162887,06/09/18 10:06:27
180187,BD-2-6,270280536,240457903,160305,06/09/18 10:06:27
142358,BD-3-5,213537101,216775293,144516,06/09/18 10:06:27
164957,BD-3-6,247435683,212007413,141338,06/09/18 10:06:27
168948,BD-4-6,253423377,209890994,139927,06/09/18 10:06:27
150887,BD-5-6,226330729,237913226,158608,06/09/18 10:06:27
164203,BD-1-2,246304985,254982631,169988,06/09/18 10:06:32
143634,BD-1-3,215451350,224238226,149492,06/09/18 10:06:32
145099,BD-1-4,217648948,246972393,164648,06/09/18 10:06:32
141897,BD-1-5,212846923,217865633,145243,06/09/18 10:06:32
157786,BD-1-6,236679380,240239088,160159,06/09/18 10:06:32
146640,BD-2-4,219960151,227726653,151817,06/09/18 10:06:32
